id;nombre;apellido;profesion;fecha;sueldo;comision;Departamento
4719;VICTOR;LORENZO ORTIZ;2;08/03/1994;2920;680;6
4720;GABRIEL;HERRERO GARRIDO;4;10/09/1997;2151;0;2
4721;AARON;DIAZ CARMONA;2;08/08/2010;706;844;4
4722;JAIME;MARQUEZ MOYA;6;03/01/1995;1054;0;2
4723;POL;CARMONA MORALES;5;02/02/2006;1873;0;2
4724;OSCAR;MOYA LORENZO;1;10/02/2006;2441;0;1
4725;MIGUEL ANGEL;VAZQUEZ MORALES;1;08/10/2009;2575;0;4
4726;CRISTIAN;CRUZ CALVO;5;06/08/2012;1040;0;1
4727;NIL;DIEZ GUTIERREZ;6;05/12/1992;2095;0;6
4728;YERAY;CALVO DURAN;2;06/03/2006;1181;863;4
4729;GUILLERMO;ALVAREZ SAEZ;1;10/11/2006;1640;0;3
4730;DIEGO;REYES CABALLERO;5;02/02/2006;2873;0;4
4731;NIL;DIAZ GIMENEZ;4;04/09/1995;2138;0;4
4732;SAUL;MU¥OZ RAMOS;2;02/05/2006;2422;911;1
4733;MOHAMED;DIEZ RODRIGUEZ;6;09/10/2010;2662;0;4
4734;JAIME;FERNANDEZ PE¥A;1;02/04/2004;2531;0;4
4735;DARIO;SOTO SUAREZ;5;08/06/1994;1124;0;4
4736;GERARD;GOMEZ CANO;2;07/08/1995;2394;998;6
4737;RAUL;IGLESIAS GUTIERREZ;1;12/01/1995;1805;0;2
4738;MIGUEL;PRIETO VELASCO;4;02/04/1995;1272;0;4
4739;OLIVER;RAMOS MARQUEZ;1;01/10/2000;1296;0;4
4740;MIGUEL ANGEL;GUTIERREZ ESTEBAN;3;12/08/2013;2963;0;2
4741;MIGUEL ANGEL;MORA CABALLERO;1;07/02/2004;1666;0;2
4742;SAUL;CABRERA BRAVO;2;05/12/2000;2430;582;4
4743;AITOR;DOMINGUEZ SANCHEZ;1;11/03/1997;2245;0;1
4744;NIL;MARTINEZ ALVAREZ;2;07/04/2008;666;658;4
4745;ALBERTO;SANTANA SANTIAGO;4;01/05/1994;1565;0;2
4746;DANIEL;CRESPO CRUZ;1;12/04/1992;2793;0;1
4747;JON;CASTILLO GIL;6;01/07/2011;1646;0;4
4748;ADRIAN;MONTERO GONZALEZ;5;08/08/2000;2086;0;5
4749;ERIK;GIMENEZ LOPEZ;3;01/10/2003;1049;0;5
4750;UNAI;DURAN MU¥OZ;2;03/09/1991;1977;661;2
4751;RUBEN;DIEZ GUERRERO;5;11/12/1993;1413;0;6
4752;YERAY;DOMINGUEZ GALLEGO;4;09/11/2006;1711;0;4
4753;MARC;LORENZO HERRERA;3;04/03/2009;867;0;6
4754;RUBEN;MORA SANTANA;1;12/08/1997;2304;0;4
4755;NICOLAS;CORTES SOTO;1;12/12/1995;2136;0;2
4756;ANDER;MARIN CARRASCO;3;05/08/2005;1826;0;4
4757;JESUS;BLANCO SANZ;1;05/03/2012;1932;0;6
4758;GAEL;RUBIO SANZ;2;12/04/2009;774;721;2
4759;OMAR;HERRERO SANCHEZ;3;05/01/1996;1727;0;2
4760;RAYAN;BLANCO ORTIZ;2;12/09/1993;1648;697;4
4761;IKER;HERRERA SAEZ;4;02/02/2002;1175;0;3
4762;ENRIQUE;MOYA VEGA;2;11/10/2011;2997;939;3
4763;GUILLEM;BLANCO ROMAN;5;11/06/2003;2930;0;4
4764;AITOR;ALVAREZ MORENO;1;12/07/2001;1436;0;4
4765;HECTOR;MEDINA LOPEZ;2;12/01/2011;1651;593;6
4766;MATEO;NU¥EZ ALONSO;1;12/03/1990;1505;0;4
4767;JORDI;GIMENEZ MARTINEZ;1;10/01/1992;1617;0;5
4768;ALEX;CORTES DELGADO;1;07/08/2005;2533;0;6
4769;LEO;SOTO MEDINA;1;02/02/1992;2413;0;4
4770;HECTOR;ARIAS VAZQUEZ;1;12/07/2007;1477;0;6
4771;ARNAU;RAMIREZ CRUZ;3;08/01/2001;2227;0;4
4772;RAFAEL;PARRA PARRA;6;06/09/2010;2863;0;6
4773;ALVARO;MENDEZ FUENTES;2;11/03/2008;1261;891;4
4774;ANDRES;RODRIGUEZ VEGA;5;03/02/2001;658;0;1
4775;JON;LEON CANO;2;05/09/1997;1726;768;6
4776;ADRIA;GIMENEZ MARIN;1;09/11/1996;1324;0;4
4777;OMAR;HERNANDEZ RAMIREZ;1;02/08/2003;2820;0;3
4778;HECTOR;MARQUEZ GOMEZ;4;08/11/1993;2963;0;4
4779;MIGUEL;NAVARRO MOLINA;1;10/08/2011;2577;0;2
4780;GAEL;ARIAS SOTO;2;10/06/2010;2190;558;2
4781;EDUARDO;MEDINA MORA;3;08/04/2010;2511;0;4
4782;OSCAR;CRUZ SUAREZ;1;06/05/2011;1512;0;6
4783;ORIOL;RAMOS FLORES;1;11/01/2009;2600;0;2
4784;ROBERTO;CAMPOS BRAVO;1;11/08/2000;2923;0;4
4785;ALBERTO;VAZQUEZ FUENTES;1;07/08/2010;1834;0;2
4786;JESUS;CARRASCO GALLARDO;1;09/01/2012;2947;0;3
4787;ALEIX;IBA¥EZ ALONSO;5;11/02/1997;2825;0;1
4788;IAN;VELASCO BENITEZ;5;04/08/1997;2791;0;6
4789;POL;MOYA JIMENEZ;3;03/07/2006;2964;0;4
4790;MARTIN;AGUILAR ALONSO;4;12/01/1995;2745;0;6
4791;GUILLERMO;DELGADO SOTO;1;01/11/1994;2659;0;5
4792;JAN;CRESPO RUIZ;1;11/10/2013;2058;0;5
4793;GERARD;RAMIREZ FERNANDEZ;1;06/03/1997;770;0;1
4794;JOEL;BENITEZ IGLESIAS;2;04/05/2002;1205;687;1
4795;IKER;GALLARDO MOLINA;6;04/12/1997;2787;0;2
4796;ANDRES;GALLARDO FLORES;4;06/10/1999;1752;0;5
4797;ASIER;DOMINGUEZ MARQUEZ;6;01/06/2012;1331;0;4
4798;UNAI;LOZANO CRESPO;1;02/05/1993;2491;0;4
4799;JESUS;ROJAS SOLER;2;02/04/1990;1727;910;4
4800;SAUL;PASCUAL PRIETO;4;08/06/2001;1863;0;5
4801;ALEIX;VIDAL NU¥EZ;1;01/06/2005;944;0;5
4802;POL;SUAREZ FERNANDEZ;5;12/08/2007;885;0;6
4803;MARTIN;GOMEZ MEDINA;1;04/04/2009;1451;0;2
4804;SANTIAGO;MARTIN FLORES;2;12/09/1991;1117;584;4
4805;CRISTIAN;NU¥EZ DIEZ;3;01/05/2003;1049;0;1
4806;GONZALO;TORRES NIETO;5;09/06/1992;684;0;1
4807;MARC;PASTOR FERNANDEZ;1;05/07/1995;2054;0;2
4808;BRUNO;ARIAS CAMPOS;2;09/09/2003;654;775;5
4809;NIL;SANTIAGO MORA;3;06/09/2006;643;0;3
4810;YERAY;SANTIAGO VEGA;6;05/11/2001;1876;0;6
4811;OMAR;CANO RUBIO;1;04/12/2004;724;0;6
4812;UNAI;ORTEGA ORTEGA;1;04/10/1990;2736;0;3
4813;JUAN;LOPEZ CAMPOS;4;07/12/2006;1609;0;2
4814;ALONSO;VEGA GUERRERO;1;10/07/1992;879;0;2
4815;PABLO;MARQUEZ CALVO;2;04/11/2003;2905;712;4
4816;CARLOS;MORENO IGLESIAS;4;08/08/2011;2288;0;1
4817;AARON;MOLINA SANTANA;5;12/07/1992;2201;0;6
4818;JOAN;PASCUAL DELGADO;6;08/08/1990;1221;0;6
4819;GAEL;ORTEGA GARRIDO;2;09/04/1995;1901;982;5
4820;ARNAU;VEGA LOPEZ;2;05/06/1993;1380;784;1
4821;YERAY;RUBIO FLORES;4;06/09/2006;1550;0;2
4822;ORIOL;ALONSO VIDAL;4;06/10/1999;2024;0;2
4823;FERNANDO;CANO DIAZ;2;05/07/1992;1153;588;4
4824;SERGIO;GALLEGO MU¥OZ;1;05/05/1991;2668;0;4
4825;IZAN;CRUZ GIL;4;04/01/2000;761;0;5
4826;BIEL;MENDEZ SANZ;5;02/07/1999;1145;0;5
4827;YERAY;FERNANDEZ ROJAS;5;11/11/1990;2981;0;3
4828;MARTI;SOTO VEGA;1;10/11/1992;1325;0;4
4829;ISMAEL;ORTEGA ORTIZ;3;03/05/2010;608;0;2
4830;ALVARO;MOYA MARIN;6;05/07/1995;1459;0;2
4831;JOSE MANUEL;MU¥OZ PE¥A;3;07/08/1990;1255;0;5
4832;ANTONIO;VIDAL ESTEBAN;1;04/09/2004;1715;0;2
4833;GAEL;GUERRERO ORTEGA;1;07/04/2005;2270;0;4
4834;ADAM;MARQUEZ IGLESIAS;3;01/11/1998;2365;0;4
4835;MATEO;DOMINGUEZ RUIZ;1;08/01/1999;1291;0;4
4836;LUIS;HERRERO GARCIA;2;04/04/1997;1285;861;5
4837;FRANCISCO;BRAVO GARRIDO;3;03/11/1991;797;0;1
4838;POL;GONZALEZ DELGADO;3;02/10/1999;2820;0;1
4839;ROBERTO;MARIN CALVO;1;02/09/2001;1448;0;5
4840;AARON;DELGADO REYES;1;02/04/1997;1951;0;3
4841;RAUL;CORTES PEREZ;1;07/07/1995;2119;0;4
4842;ARNAU;HIDALGO SUAREZ;2;05/09/1996;1035;505;2
4843;JON;MARQUEZ CAMPOS;2;09/08/2010;2283;999;2
4844;ALVARO;PE¥A GARCIA;2;05/09/2006;2045;526;1
4845;LUCAS;MORA NU¥EZ;1;06/12/2013;2025;0;4
4846;RAFAEL;VEGA CARMONA;1;09/04/1990;764;0;4
4847;JON;DURAN SANCHEZ;3;03/03/2009;1800;0;6
4848;IZAN;IGLESIAS CABALLERO;1;01/04/2006;1374;0;4
4849;ERIC;FERNANDEZ LEON;3;07/09/1993;1131;0;4
4850;ADAM;VARGAS RUIZ;6;12/07/1994;1800;0;6
4851;JAIME;SOLER VAZQUEZ;3;06/03/2000;1463;0;4
4852;MARIO;GIL CAMPOS;1;02/05/1991;1766;0;3
4853;AARON;GUERRERO MOYA;6;08/09/2009;1928;0;1
4854;ALVARO;FERRER JIMENEZ;3;07/08/2008;946;0;2
4855;JAIME;MONTERO CASTILLO;1;04/08/2002;1002;0;4
4856;ENRIQUE;MEDINA JIMENEZ;4;07/07/1994;2101;0;4
4857;HECTOR;GUTIERREZ MARIN;1;02/11/2002;2433;0;5
4858;PAU;SANTANA SERRANO;1;01/06/2003;2004;0;1
4859;MIGUEL ANGEL;FUENTES ROJAS;1;04/08/1996;2760;0;4
4860;JOSE;LORENZO FERRER;1;11/03/1998;2814;0;2
4861;JOSE;FUENTES GOMEZ;3;05/04/2013;2518;0;2
4862;ARNAU;LORENZO CARMONA;2;06/09/2003;940;613;1
4863;AITOR;SOLER IGLESIAS;1;04/08/2008;2288;0;1
4864;ANDER;GUTIERREZ PRIETO;1;05/09/2011;2379;0;1
4865;GABRIEL;LOPEZ CRESPO;1;03/09/2001;1520;0;2
4866;HUGO;BRAVO GIMENEZ;1;10/02/2011;1877;0;4
4867;FRANCISCO;SOTO FLORES;2;01/05/1992;2094;815;4
4868;PEDRO;SAEZ ESTEBAN;2;12/12/2005;2853;652;1
4869;ENRIQUE;MARQUEZ GUERRERO;1;02/03/2005;1653;0;5
4870;GONZALO;ALONSO LORENZO;6;10/06/2009;815;0;1
4871;ALEIX;HERRERO HIDALGO;1;04/04/2003;1815;0;4
4872;ANDRES;LOPEZ REYES;1;03/08/2004;1367;0;4
4873;IGNACIO;CASTRO MARTINEZ;2;06/05/2000;1995;658;2
4874;VICTOR;MEDINA GARRIDO;2;10/08/1999;2855;710;4
4875;ASIER;MENDEZ RUBIO;4;04/06/1997;1661;0;2
4876;MARIO;DIEZ PARRA;4;04/06/1990;2213;0;1
4877;ALEJANDRO;ORTIZ DIEZ;1;09/10/1990;879;0;1
4878;ALEX;GUERRERO GIMENEZ;1;11/09/2010;1879;0;2
4879;OMAR;DURAN NAVARRO;1;02/12/2008;923;0;2
4880;IKER;HIDALGO VICENTE;1;06/10/2006;1959;0;4
4881;OMAR;SOLER BENITEZ;1;02/02/2010;1979;0;3
4882;RAUL;GARRIDO SOLER;1;05/02/2012;2775;0;4
4883;MARTI;HIDALGO DOMINGUEZ;3;10/06/1994;1725;0;2
4884;MARTIN;FERRER HIDALGO;2;08/07/2004;1933;868;1
4885;MARTI;FERRER ALVAREZ;1;01/05/2010;820;0;4
4886;IAN;CAMPOS BLANCO;5;09/11/1993;1749;0;4
4887;ALVARO;RUIZ REYES;1;06/02/2009;1941;0;6
4888;ANTONIO;SANZ DIEZ;1;01/12/1991;2852;0;3
4889;ISMAEL;NAVARRO FUENTES;6;08/02/2001;2714;0;4
4890;HUGO;PRIETO CRESPO;5;12/04/2002;1904;0;3
4891;MIGUEL ANGEL;ROMERO GIMENEZ;1;03/07/2006;2330;0;3
4892;ALEIX;RAMIREZ FLORES;1;06/06/2002;1200;0;1
4893;OSCAR;DOMINGUEZ DELGADO;3;09/06/2007;1097;0;4
4894;ALEIX;HERRERA ROMAN;1;03/09/1997;1370;0;5
4895;PEDRO;NAVARRO REYES;1;07/09/2012;1206;0;2
4896;GONZALO;SUAREZ CORTES;1;08/07/2012;2076;0;4
4897;MARTI;MENDEZ MENDEZ;1;10/10/1999;1535;0;4
4898;MIKEL;NIETO CASTILLO;1;10/05/2006;665;0;1
4899;ALEIX;ORTEGA MARTINEZ;6;03/05/1997;1590;0;5
4900;JON;SOLER MOLINA;2;09/02/2004;915;867;4
4901;ALBERTO;LEON RAMOS;3;12/08/1993;666;0;2
4902;YERAY;VELASCO MEDINA;4;12/05/2008;1845;0;5
4903;JOSE;BRAVO GALLARDO;6;08/03/1992;1933;0;2
4904;JOAN;PASCUAL PARRA;2;07/04/2012;929;920;4
4905;DAVID;SANCHEZ MOYA;1;09/05/1999;1480;0;2
4906;IZAN;TORRES ORTEGA;4;02/08/2008;1023;0;4
4907;MARCOS;FERNANDEZ NIETO;6;08/03/1999;2402;0;6
4908;PEDRO;PE¥A NIETO;2;12/02/1993;1119;620;1
4909;NIL;IGLESIAS GARRIDO;3;10/01/2013;2762;0;3
4910;RAFAEL;VEGA GALLARDO;3;03/11/2009;2828;0;6
4911;CRISTIAN;CANO GONZALEZ;1;08/11/1990;920;0;6
4912;BIEL;GARCIA HIDALGO;5;10/05/2002;2760;0;4
4913;BIEL;DIAZ RUIZ;1;06/10/2009;816;0;4
4914;EDUARDO;MARQUEZ MENDEZ;1;01/12/2010;600;0;2
4915;ANGEL;VICENTE CARMONA;1;02/08/1995;1848;0;4
4916;ROBERTO;HERRERA GALLARDO;6;06/02/1994;2170;0;4
4917;MARCO;VEGA PEREZ;4;04/11/2009;924;0;4
4918;DAVID;DOMINGUEZ HERRERO;2;06/03/2000;1034;591;6
4919;IGNACIO;MOLINA MARQUEZ;2;09/06/1990;1051;641;1
4920;MARTI;SUAREZ SERRANO;6;02/07/1991;2063;0;3
4921;MATEO;PE¥A CASTRO;5;07/11/2000;1885;0;1
4922;POL;CRUZ ARIAS;3;05/09/2006;1165;0;1
4923;DARIO;ARIAS GIL;3;12/10/2011;2355;0;2
4924;ORIOL;PE¥A MONTERO;3;12/04/2002;2869;0;1
4925;RODRIGO;GIL GUERRERO;5;05/12/1999;2260;0;1
4926;JAVIER;DIAZ CASTILLO;1;03/06/1998;1833;0;1
4927;RAUL;GARCIA PRIETO;2;01/07/2003;2744;764;5
4928;MARIO;PRIETO PARRA;1;10/09/2012;2331;0;6
4929;DAVID;TORRES GIL;2;09/10/2006;2488;563;2
4930;MATEO;DURAN MORALES;1;03/02/2003;1904;0;3
4931;SERGIO;HERRERA HERRERO;5;08/03/2013;2967;0;2
4932;RUBEN;MEDINA VARGAS;2;03/04/2003;1367;544;4
4933;OLIVER;GARCIA PARRA;2;04/05/1993;2092;938;4
4934;BIEL;BLANCO HERRERA;1;01/10/1998;2721;0;4
4935;GERARD;ALONSO CORTES;1;09/05/2011;1870;0;3
4936;ADRIA;PARRA MORENO;1;05/01/1995;2814;0;2
4937;UNAI;GIL CAMPOS;1;05/04/2013;2537;0;6
4938;CARLOS;ROJAS CORTES;3;06/08/2010;1151;0;1
4939;JESUS;CASTRO ALONSO;1;11/08/2002;903;0;4
4940;MARCOS;CARMONA VELASCO;2;05/05/2003;1420;572;4
4941;MANUEL;VAZQUEZ RAMIREZ;2;07/11/1994;2562;872;6
4942;ISMAEL;PARRA MARIN;2;01/07/1990;2921;651;4
4943;MANUEL;CAMPOS CORTES;5;04/06/2001;2822;0;4
4944;EDUARDO;GARCIA BENITEZ;1;08/05/2004;1031;0;4
4945;LEO;CAMPOS ALVAREZ;1;12/12/1995;1246;0;5
4946;JOSE ANTONIO;PE¥A RUBIO;6;09/03/2004;2288;0;3
4947;DANIEL;FERNANDEZ PARRA;3;05/01/1999;1030;0;6
4948;IGNACIO;NIETO LORENZO;2;05/10/1999;1324;884;1
4949;DARIO;MARQUEZ LORENZO;1;08/12/1996;2841;0;1
4950;MIGUEL ANGEL;GOMEZ CASTILLO;1;03/08/1996;2640;0;3
4951;EDUARDO;FERRER VELASCO;1;09/12/2003;1568;0;4
4952;HUGO;NIETO GARRIDO;1;06/09/2009;1624;0;1
4953;NIL;GIMENEZ LEON;1;03/08/1999;864;0;1
4954;MARCOS;ROMAN CABALLERO;1;02/10/1991;1632;0;4
4955;MIKEL;IBA¥EZ PASCUAL;1;02/11/2008;1327;0;2
4956;MANUEL;MOLINA GOMEZ;1;02/08/2007;2153;0;2
4957;UNAI;VICENTE HERRERO;1;01/07/1997;957;0;2
4958;JAN;ESTEBAN HERRERO;1;06/04/2009;2145;0;4
4959;RAUL;MARTIN MONTERO;1;05/03/2007;739;0;1
4960;HECTOR;DIAZ MOLINA;1;06/01/2009;2549;0;5
4961;FRANCISCO JAVIER;LOZANO DURAN;4;03/11/1992;1143;0;1
4962;RAUL;HIDALGO GONZALEZ;2;10/08/1990;1153;822;3
4963;ANTONIO;IGLESIAS IBA¥EZ;6;12/05/1998;679;0;6
4964;SAMUEL;NIETO IGLESIAS;1;04/01/2000;944;0;6
4965;MOHAMED;MARTINEZ CABRERA;1;01/09/1999;2424;0;1
4966;JOEL;HERRERO IGLESIAS;4;11/04/2011;1689;0;5
4967;ANDRES;GALLEGO CARMONA;1;03/12/1992;1526;0;4
4968;FERNANDO;GARCIA GUTIERREZ;1;09/06/2011;2342;0;6
4969;ENRIQUE;ROMERO MONTERO;4;04/11/2011;2097;0;4
4970;ANDER;ROMAN CARRASCO;1;11/03/1993;1684;0;6
4971;JOSE ANTONIO;NU¥EZ PASTOR;2;10/03/1994;965;809;1
4972;JESUS;VELASCO DELGADO;1;08/07/1993;2113;0;1
4973;HECTOR;PEREZ SANTANA;1;01/12/2006;1339;0;4
4974;ADAM;MOLINA CABALLERO;6;06/09/2003;2007;0;4
4975;CARLOS;BRAVO PE¥A;1;10/03/2005;2379;0;2
4976;ISMAEL;MARTIN CABRERA;1;05/09/1996;2739;0;3
4977;JESUS;FERRER LEON;3;12/09/1990;1919;0;2
4978;ASIER;HIDALGO DELGADO;4;12/07/2004;961;0;2
4979;HUGO;GALLARDO DURAN;3;11/12/2011;1609;0;1
4980;IVAN;VEGA IGLESIAS;1;05/03/1997;2411;0;2
4981;NIL;GOMEZ RUBIO;1;03/08/1997;2512;0;5
4982;JESUS;RAMOS LEON;4;01/01/2000;757;0;6
4983;IAN;TORRES IBA¥EZ;1;04/01/1998;1939;0;6
4984;AARON;SANTOS DURAN;2;03/08/1999;1169;587;5
4985;BIEL;MOLINA PASCUAL;3;09/08/2002;2484;0;6
4986;JAVIER;GOMEZ CABRERA;2;12/12/2008;1029;732;3
4987;ALVARO;SANCHEZ PRIETO;5;01/07/1995;747;0;6
4988;IGNACIO;ARIAS SANTOS;1;08/02/1990;739;0;5
4989;ALEJANDRO;RAMIREZ LEON;5;01/08/2008;2359;0;4
4990;NICOLAS;GUERRERO TORRES;6;03/06/1993;1775;0;6
4991;UNAI;GUTIERREZ SANTIAGO;4;08/03/2002;1127;0;4
4992;ANDRES;TORRES TORRES;1;02/11/2004;2612;0;1
4993;RAYAN;SOTO MARIN;1;02/11/2003;2653;0;4
4994;GUILLERMO;CASTILLO ORTEGA;6;12/12/2012;1787;0;1
4995;JON;CASTRO GALLARDO;2;11/06/2010;990;725;4
4996;YAGO;GUERRERO BENITEZ;1;03/04/1998;1320;0;3
4997;JAVIER;FUENTES CASTILLO;1;05/09/1993;2325;0;6
4998;SANTIAGO;CAMPOS HERRERA;1;04/02/2008;1359;0;5
4999;MIGUEL ANGEL;SANTANA MONTERO;4;01/01/1990;2222;0;3
5000;GUILLERMO;LORENZO CRESPO;3;06/08/1991;1100;0;3
5001;JAN;AGUILAR ROMAN;2;08/05/1992;1528;699;2
5002;GAEL;MEDINA LOPEZ;1;03/03/2012;2514;0;1
5003;SANTIAGO;VAZQUEZ SANTANA;2;09/12/2012;1989;681;4
5004;MOHAMED;RODRIGUEZ BLANCO;3;03/04/1991;1932;0;2
5005;CESAR;LORENZO CRESPO;6;06/08/1995;1319;0;5
5006;GAEL;CABRERA ESTEBAN;2;03/07/2007;1685;792;4
5007;MARTIN;GUERRERO PEREZ;1;07/04/1993;681;0;1
5008;RODRIGO;IGLESIAS BLANCO;3;12/08/1994;2731;0;6
5009;LUCAS;CABALLERO MENDEZ;3;10/06/2013;2497;0;1
5010;MARCOS;VEGA PASTOR;2;02/10/2010;1168;508;1
5011;GUILLERMO;RAMOS SAEZ;1;04/08/1991;653;0;2
5012;ORIOL;ARIAS SAEZ;6;04/02/2005;1891;0;4
5013;IAN;PASCUAL HERRERA;2;03/11/2006;1621;518;4
5014;GABRIEL;RAMOS DURAN;5;05/05/2000;2601;0;6
5015;ANGEL;HERRERO IGLESIAS;2;10/11/1994;2070;666;5
5016;MIGUEL ANGEL;LEON CABALLERO;4;02/06/1990;728;0;3
5017;ANGEL;VEGA MEDINA;2;11/10/2007;1468;775;4
5018;ERIK;BENITEZ VEGA;4;04/03/2001;1055;0;5
5019;MARCOS;CASTILLO RAMIREZ;1;07/07/2004;2186;0;3
5020;YAGO;JIMENEZ MORENO;6;08/04/1996;970;0;4
5021;JAN;REYES GUERRERO;6;07/07/2006;1478;0;2
5022;MARIO;PARRA RUIZ;5;11/03/1993;1099;0;1
5023;IVAN;ESTEBAN GOMEZ;1;09/04/2009;2622;0;6
5024;DANIEL;LORENZO MOLINA;1;12/08/1994;2338;0;4
5025;MARCOS;GIMENEZ TORRES;2;09/07/2007;1290;874;6
5026;OSCAR;RAMOS MU¥OZ;1;01/03/1991;798;0;1
5027;JORGE;GALLEGO MONTERO;1;09/09/2004;1054;0;4
5028;JESUS;CARMONA GALLARDO;4;06/12/1992;1056;0;4
5029;OMAR;SOTO FERRER;4;01/05/2006;2035;0;2
5030;NIL;GONZALEZ VICENTE;4;10/01/2000;1678;0;4
5031;RODRIGO;CORTES ORTIZ;2;05/03/1993;1828;787;4
5032;MARC;ARIAS RUIZ;1;06/10/2000;2152;0;1
5033;ALONSO;DIAZ FUENTES;6;01/04/2003;1386;0;4
5034;RAFAEL;HERRERO DIAZ;6;12/02/1993;730;0;1
5035;RUBEN;CARMONA HIDALGO;1;07/08/2001;954;0;2
5036;HUGO;ROMERO CARMONA;1;04/12/2012;2842;0;4
5037;DAVID;DOMINGUEZ MORENO;1;02/08/2001;2116;0;2
5038;LUCAS;PASTOR GUERRERO;5;07/10/2001;1922;0;1
5039;BRUNO;MENDEZ LORENZO;6;10/07/2005;1979;0;4
5040;GABRIEL;NAVARRO CANO;1;07/12/2001;1837;0;5
5041;NIL;GARCIA CABALLERO;5;08/01/2002;654;0;4
5042;ALVARO;LOZANO LORENZO;4;03/03/1997;2843;0;4
5043;GUILLEM;PASTOR DELGADO;2;09/12/2000;1277;883;3
5044;SAUL;MOLINA RAMIREZ;1;10/09/2004;2270;0;2
5045;MATEO;NIETO PE¥A;1;02/12/1998;2271;0;5
5046;FRANCISCO JAVIER;CARMONA ESTEBAN;3;04/04/2003;1725;0;4
5047;NIL;LOPEZ SANTIAGO;1;04/01/1994;1354;0;4
5048;MATEO;RAMOS IBA¥EZ;6;12/06/2006;2674;0;1
5049;OMAR;DIEZ MORENO;5;01/07/2002;2527;0;1
5050;MATEO;FLORES GONZALEZ;3;01/06/1997;2359;0;1
5051;HECTOR;CORTES PEREZ;1;05/10/1998;1541;0;6
5052;GABRIEL;MEDINA CRESPO;3;10/06/1991;725;0;2
5053;EDUARDO;RAMOS SOTO;6;03/08/1992;2155;0;1
5054;YERAY;ORTEGA GALLEGO;2;01/02/1995;1968;553;4
5055;ANGEL;ROMAN NU¥EZ;1;06/09/2001;740;0;2
5056;MIGUEL ANGEL;BLANCO DELGADO;6;06/12/2002;991;0;2
5057;YAGO;LOPEZ MARTINEZ;6;08/09/1997;706;0;3
5058;MARCO;SANZ RUBIO;1;02/12/1990;2539;0;5
5059;IZAN;LOZANO RUBIO;1;05/10/2003;2908;0;4
5060;JOSE ANTONIO;MORENO SANCHEZ;3;05/11/1993;1644;0;4
5061;FRANCISCO;SERRANO GONZALEZ;1;09/04/2008;2800;0;4
5062;FERNANDO;SERRANO ORTEGA;6;01/08/1992;2302;0;4
5063;FRANCISCO JAVIER;ROMAN SANTIAGO;2;07/02/2011;2921;975;4
5064;JAN;LORENZO GARCIA;2;07/05/2005;1342;698;3
5065;GONZALO;MONTERO BENITEZ;2;04/05/2007;654;861;2
5066;GABRIEL;FLORES PASTOR;1;01/12/1993;1927;0;1
5067;SAMUEL;LORENZO MORALES;1;09/05/2001;2436;0;5
5068;MARC;PASCUAL CASTILLO;2;08/09/2011;2263;889;6
5069;ISMAEL;MENDEZ AGUILAR;1;07/12/2008;2838;0;2
5070;VICTOR;NIETO GONZALEZ;5;09/09/1997;2336;0;4
5071;ANDRES;AGUILAR ALVAREZ;1;07/07/1994;2454;0;4
5072;IAN;HERNANDEZ CABRERA;1;09/04/1993;1432;0;4
5073;AARON;VARGAS MARIN;2;11/05/2012;1066;571;5
5074;SERGIO;GUERRERO SANZ;1;04/09/2006;1956;0;4
5075;GONZALO;TORRES LOZANO;2;06/10/1999;1113;562;4
5076;DANIEL;CABRERA FLORES;1;10/01/1992;2623;0;5
5077;ORIOL;GUTIERREZ CANO;6;01/03/2003;1933;0;3
5078;ANGEL;MEDINA RUIZ;3;04/11/2005;784;0;4
5079;IKER;MARIN CARRASCO;6;12/03/2011;1506;0;2
5080;DAVID;GUERRERO ORTIZ;2;06/05/2006;2513;737;1
5081;JOSE MANUEL;CRESPO PRIETO;1;07/08/1992;1816;0;4
5082;MIGUEL ANGEL;GONZALEZ NAVARRO;1;11/04/2004;1017;0;3
5083;CESAR;FERNANDEZ MARTINEZ;1;12/07/2004;2454;0;4
5084;MOHAMED;MORALES GONZALEZ;1;07/07/2008;2438;0;3
5085;ANGEL;MORENO MARIN;4;08/03/2005;2839;0;5
5086;PAU;LOZANO MARTINEZ;5;03/03/2010;1399;0;6
5087;MOHAMED;MARQUEZ BRAVO;4;07/09/1993;1760;0;4
5088;POL;IGLESIAS DELGADO;2;07/02/2000;887;734;3
5089;LUIS;FERRER CALVO;1;01/11/1995;2935;0;1
5090;MARTIN;CORTES LOPEZ;6;10/01/2011;1361;0;2
5091;JOAN;GARCIA JIMENEZ;6;12/03/2013;1657;0;2
5092;GAEL;SOTO CASTRO;3;02/12/2002;1331;0;1
5093;SERGIO;ARIAS FUENTES;1;08/09/2012;1285;0;3
5094;JAIME;JIMENEZ RUBIO;4;11/07/1993;2504;0;4
5095;MOHAMED;FLORES LOPEZ;1;08/01/1991;1060;0;4
5096;ROBERTO;SAEZ SANTOS;6;07/07/2009;654;0;2
5097;UNAI;VARGAS GARCIA;2;06/04/2011;2456;785;4
5098;ISMAEL;FERNANDEZ GIL;1;05/05/1993;1795;0;2
5099;GERARD;CABRERA IGLESIAS;2;06/03/1999;1384;698;1
5100;JUAN;CAMPOS RODRIGUEZ;4;02/02/2007;1416;0;6
